timepoint,well,plant,date,target,exp_group,target_ct,18S_ct,dct,ddct,2pwrneg_ddct,log_2pwrneg_ddct
2,E03,7,8_1,DI73,TBSV_DI72,30.07,17.11,12.96,14.371,4.72E-05,-4.326102068
2,E12,41,8_1,DI73,TBSV_DI72,35.74,17.255,18.485,19.896,1.02E-06,-5.989292794
2,C12,17,8_1,DI73,TBSV_DI72,31.57,18.175,13.395,14.806,3.49E-05,-4.457050116
2,E07,38,8_1,TBSV,TBSV_DI72,14.7,14.65,0.05,1.461,0.363241262,-0.439804824
2,E04,23,8_1,TBSV,TBSV_DI72,17.665,15.6,2.065,3.476,0.089871033,-1.046380265
2,E01,7,8_1,TBSV,TBSV_DI72,16.535,16.05,0.485,1.896,0.268687293,-0.570752872
2,E10,41,8_1,TBSV,TBSV_DI72,16.865,16.635,0.23,1.641,0.320634151,-0.493990223
2,C10,17,8_1,TBSV,TBSV_DI72,18.24,16.97,1.27,2.681,0.155933196,-0.807061418
2,G05,15,8_1,DI72,TBSV_DI73,18.79,15.53,3.26,4.671,0.039254449,-1.40611111
2,G02,20,8_1,DI72,TBSV_DI73,16.255,16.205,0.05,1.461,0.363241262,-0.439804824
2,C02,24,8_1,DI72,TBSV_DI73,21.11,16.235,4.875,6.286,0.012815202,-1.892274553
2,C05,34,8_1,DI72,TBSV_DI73,15.155,17.305,-2.15,-0.739,1.669018562,0.222461167
2,G08,37,8_1,DI72,TBSV_DI73,19.1005,25.17,-6.0695,-4.6585,25.25505012,1.402348235
2,G06,15,8_1,DI73,TBSV_DI73,24.365,15.755,8.61,10.021,0.000962451,-3.016621587
2,G03,20,8_1,DI73,TBSV_DI73,29.5,18.06,11.44,12.851,0.000135352,-3.868536474
2,G09,37,8_1,DI73,TBSV_DI73,39,18.075,20.925,22.336,1.89E-07,-6.723805983
2,C06,34,8_1,DI73,TBSV_DI73,29.66,19.335,10.325,11.736,0.000293165,-3.532888029
2,C03,24,8_1,DI73,TBSV_DI73,100,32.08,67.92,69.331,1.35E-21,-20.87071063
2,G04,15,8_1,TBSV,TBSV_DI73,15.305,15.175,0.13,1.541,0.343647174,-0.463887223
2,G07,37,8_1,TBSV,TBSV_DI73,14.565,16.285,-1.72,-0.309,1.238848698,0.093018269
2,C01,24,8_1,TBSV,TBSV_DI73,13.025,17.105,-4.08,-2.669,6.359882008,0.803449058
2,G01,20,8_1,TBSV,TBSV_DI73,16.33,17.775,-1.445,-0.034,1.0238469,0.01023502
2,C04,34,8_1,TBSV,TBSV_DI73,13.485,18.055,-4.57,-3.159,8.932103696,0.950953756
2,A05,na,8_10,DI72,neg_ctrl,40.34,100,-59.66,,,
2,A06,na,8_10,DI73,neg_ctrl,100,36.2925,63.7075,,,
2,A04,na,8_10,TBSV,neg_ctrl,100,26.5975,73.4025,,,
2,G11,37,8_10,DI72,neg_plt,29.61,14.88,14.73,,,
2,G12,37,8_10,DI73,neg_plt,100,13.84,86.16,,,
2,G10,37,8_10,TBSV,neg_plt,100,12.82,87.18,,,
2,A02,na,8_10,DI72,pos_ctrl,11.05,42.65666667,-31.60666667,,,
2,A03,na,8_10,DI73,pos_ctrl,12.46,22.96,-10.5,,,
2,A01,na,8_10,TBSV,pos_ctrl,11.48333333,34.32,-22.83666667,,,
2,A11,26,8_10,DI72,TBSV,15.535,17.29,-1.755,-0.344,1.269270886,0.103554319
2,C08,19,8_10,DI72,TBSV,29.4,21.205,8.195,9.606,0.001283234,-2.891694138
2,C05,42,8_10,DI72,TBSV,27.73,29.87,-2.14,-0.729,1.657489809,0.219450867
2,C02,53,8_10,DI72,TBSV,29.47,30.38,-0.91,0.501,0.706616822,-0.150816028
2,A08,10,8_10,DI72,TBSV,15.38,100,-84.62,-83.209,1.12E+25,25.04840491
2,A12,26,8_10,DI73,TBSV,38.78,10.695,28.085,29.496,1.32E-09,-8.879180752
2,C09,19,8_10,DI73,TBSV,100,16.51,83.49,84.901,2.77E-26,-25.55774766
2,C06,42,8_10,DI73,TBSV,41.115,17.175,23.94,25.351,2.34E-08,-7.63141142
2,A09,10,8_10,DI73,TBSV,34.115,18.91,15.205,16.616,9.96E-06,-5.001914408
2,C03,53,8_10,DI73,TBSV,100,19.37,80.63,82.041,2.01E-25,-24.69680187
2,A10,26,8_10,TBSV,TBSV,18.195,15.22,2.975,4.386,0.047828024,-1.320317561
2,C07,19,8_10,TBSV,TBSV,11.405,16.405,-5,-3.589,12.03363001,1.080396654
2,A07,10,8_10,TBSV,TBSV,14.765,17.665,-2.9,-1.489,2.806943452,0.448233664
2,C01,53,8_10,TBSV,TBSV,14.185,18.26,-4.075,-2.664,6.337878487,0.801943908
2,C04,42,8_10,TBSV,TBSV,13.905,18.85,-4.945,-3.534,11.58350538,1.063840005
2,E08,44,8_10,DI72,TBSV_DI72,16.535,12.125,4.41,5.821,0.017689045,-1.752295605
2,E05,49,8_10,DI72,TBSV_DI72,16.185,12.57,3.615,5.026,0.030691862,-1.512976758
2,E11,31,8_10,DI72,TBSV_DI72,16.78,13.99,2.79,4.201,0.05437171,-1.264627012
2,E02,39,8_10,DI72,TBSV_DI72,16.015,16.415,-0.4,1.011,0.496202187,-0.304341326
2,C11,52,8_10,DI72,TBSV_DI72,16.33,21.535,-5.205,-3.794,13.87100102,1.142107804
2,E12,31,8_10,DI73,TBSV_DI72,100,12.83,87.17,88.581,2.16E-27,-26.66553805
2,C12,52,8_10,DI73,TBSV_DI72,31.765,15.865,15.9,17.311,6.15E-06,-5.211130255
2,E03,39,8_10,DI73,TBSV_DI72,29.67,18.075,11.595,13.006,0.000121564,-3.915196124
2,E06,49,8_10,DI73,TBSV_DI72,37.185,18.43,18.755,20.166,8.50E-07,-6.070570893
2,E09,44,8_10,DI73,TBSV_DI72,100,20.52,79.48,80.891,4.46E-25,-24.35061738
2,E10,31,8_10,TBSV,TBSV_DI72,21.59,11.7,9.89,11.301,0.000396333,-3.401939981
2,C10,52,8_10,TBSV,TBSV_DI72,14.68,16.25,-1.57,-0.159,1.116512962,0.047863769
2,E07,44,8_10,TBSV,TBSV_DI72,14.61,18.07,-3.46,-2.049,4.138190326,0.616810461
2,E04,49,8_10,TBSV,TBSV_DI72,15.29,18.34,-3.05,-1.639,3.114498764,0.493388163
2,E01,39,8_10,TBSV,TBSV_DI72,14.315,19.65,-5.335,-3.924,15.17894904,1.181241703
2,C05,48,8_10,DI72,TBSV_DI73,27.155,15.98,11.175,12.586,0.000162643,-3.788763525
2,C02,8,8_10,DI72,TBSV_DI73,29.11,18.97,10.14,11.551,0.000333275,-3.47719748
2,G02,25,8_10,DI72,TBSV_DI73,22.08,19.67,2.41,3.821,0.070756181,-1.150235613
2,G08,16,8_10,DI72,TBSV_DI73,15.71,19.94,-4.23,-2.819,7.056730922,0.848603558
2,G05,40,8_10,DI72,TBSV_DI73,16.97,20.1,-3.13,-1.719,3.292081381,0.517470563
2,C06,48,8_10,DI73,TBSV_DI73,18.825,15.99,2.835,4.246,0.052701944,-1.278173362
2,G03,25,8_10,DI73,TBSV_DI73,20.25,16.26,3.99,5.401,0.023666661,-1.625863007
2,G09,16,8_10,DI73,TBSV_DI73,26.62,16.65,9.97,11.381,0.000374954,-3.426022381
2,C03,8,8_10,DI73,TBSV_DI73,19.285,17.095,2.19,3.601,0.082412101,-1.084009014
2,G06,40,8_10,DI73,TBSV_DI73,30.39,17.99,12.4,13.811,6.96E-05,-4.15752527
2,C04,48,8_10,TBSV,TBSV_DI73,13.47,15.965,-2.495,-1.084,2.119905567,0.326316515
2,G01,25,8_10,TBSV,TBSV_DI73,14.06,17.38,-3.32,-1.909,3.755486989,0.574666262
2,C01,8,8_10,TBSV,TBSV_DI73,12.955,18.19,-5.235,-3.824,14.16246023,1.151138703
2,G07,16,8_10,TBSV,TBSV_DI73,14.05,18.28,-4.23,-2.819,7.056730922,0.848603558
2,G04,40,8_10,TBSV,TBSV_DI73,14.44,19.26,-4.82,-3.409,10.62212127,1.026211255
3,A05,na,3_23,DI72,neg_ctrl,33.24,13.48666667,19.75333333,,,
3,A04,na,3_23,TBSV,neg_ctrl,100,38.54,61.46,,,
3,A02,na,3_23,DI72,pos_ctrl,31.07333333,23.30666667,7.766666667,,,
3,A03,na,3_23,DI73,pos_ctrl,31.63,23.08333333,8.546666667,,,
3,A01,na,3_23,TBSV,pos_ctrl,34.09,24.58666667,9.503333333,,,
3,A10,5,3_23,DI72,TBSV,100,14.94,85.06,86.471,9.32E-27,-26.03036476
3,A07,16,3_23,DI72,TBSV,30.605,15.97,14.635,16.046,1.48E-05,-4.83032731
3,C12,6,3_23,DI72,TBSV,30.925,16.21,14.715,16.126,1.40E-05,-4.85440971
3,C07,20,3_23,DI72,TBSV,19.27,18.095,1.175,2.586,0.166546853,-0.778463569
3,C10,19,3_23,DI72,TBSV,31.385,18.755,12.63,14.041,5.93E-05,-4.226762169
3,A11,5,3_23,DI73,TBSV,100,15.075,84.925,86.336,1.02E-26,-25.98972571
3,E12,6,3_23,DI73,TBSV,100,15.59,84.41,85.821,1.46E-26,-25.83469526
3,A08,16,3_23,DI73,TBSV,100,15.595,84.405,85.816,1.47E-26,-25.83319011
3,C08,20,3_23,DI73,TBSV,100,16.955,83.045,84.456,3.77E-26,-25.42378931
3,C11,19,3_23,DI73,TBSV,100,18.82,81.18,82.591,1.37E-25,-24.86236837
3,A09,5,3_23,TBSV,TBSV,13.51,15.195,-1.685,-0.274,1.209155676,0.082482219
3,A06,16,3_23,TBSV,TBSV,14.27,15.44,-1.17,0.241,0.846158597,-0.072548229
3,A12,6,3_23,TBSV,TBSV,15.985,15.575,0.41,1.821,0.283024726,-0.548175622
3,C06,20,3_23,TBSV,TBSV,15.04,17.485,-2.445,-1.034,2.047693801,0.311265016
3,C09,19,3_23,TBSV,TBSV,14.28,18.49,-4.21,-2.799,6.959578822,0.842582958
3,E02,18,3_23,DI72,TBSV_DI72,16.615,13.055,3.56,4.971,0.031884521,-1.496420108
3,G09,17,3_23,DI72,TBSV_DI72,17.05,13.485,3.565,4.976,0.031774209,-1.497925258
3,G02,4,3_23,DI72,TBSV_DI72,15.925,15.815,0.11,1.521,0.34844431,-0.457866623
3,E05,19,3_23,DI72,TBSV_DI72,16.58,16.64,-0.06,1.351,0.392020227,-0.406691524
3,G06,7,3_23,DI72,TBSV_DI72,16.015,18.03,-2.015,-0.604,1.519924856,0.181822117
3,E03,18,3_23,DI73,TBSV_DI72,40.855,13.725,27.13,28.541,2.56E-09,-8.591697106
3,G10,17,3_23,DI73,TBSV_DI72,100,15.02,84.98,86.391,9.86E-27,-26.00628236
3,G04,19,3_23,DI73,TBSV_DI72,100,16.41,83.59,85.001,2.58E-26,-25.58785066
3,G03,4,3_23,DI73,TBSV_DI72,33.805,16.57,17.235,18.646,2.44E-06,-5.613005299
3,G07,7,3_23,DI73,TBSV_DI72,30.075,16.71,13.365,14.776,3.56E-05,-4.448019216
3,E01,18,3_23,TBSV,TBSV_DI72,16.03,13.61,2.42,3.831,0.070267433,-1.153245913
3,G08,17,3_23,TBSV,TBSV_DI72,17.275,13.995,3.28,4.691,0.038714022,-1.41213171
3,G01,4,3_23,TBSV,TBSV_DI72,16.49,16.27,0.22,1.631,0.322864338,-0.490979923
3,G05,7,3_23,TBSV,TBSV_DI72,14.775,16.44,-1.665,-0.254,1.192508872,0.076461619
3,E04,19,3_23,TBSV,TBSV_DI72,16.555,16.835,-0.28,1.131,0.456599125,-0.340464925
3,F08,na,4_9,DI73,neg_ctrl,36.25333333,15.30666667,20.94666667,,,
3,F09,na,4_9,TBSV,neg_ctrl,42.94333333,39.03,3.913333333,,,
3,G03,28,4_9,DI72,TBSV,23.095,12.69,10.405,11.816,0.000277351,-3.556970429
3,E01,19,4_9,DI72,TBSV,21.55,16.32,5.23,6.641,0.010019817,-1.999140201
3,G06,11,4_9,DI72,TBSV,23.865,17.265,6.6,8.011,0.00387658,-2.411551295
3,E06,24,4_9,DI72,TBSV,30.81,17.375,13.435,14.846,3.40E-05,-4.469091316
3,E03,5,4_9,DI72,TBSV,31.93,18.66,13.27,14.681,3.81E-05,-4.419421366
3,G02,28,4_9,DI73,TBSV,100,13.695,86.305,87.716,3.93E-27,-26.4051471
3,C01,19,4_9,DI73,TBSV,100,18.1,81.9,83.311,8.33E-26,-25.07910997
3,G05,11,4_9,DI73,TBSV,100,18.535,81.465,82.876,1.13E-25,-24.94816192
3,E05,24,4_9,DI73,TBSV,100,20.62,79.38,80.791,4.78E-25,-24.32051438
3,E02,5,4_9,DI73,TBSV,100,20.925,79.075,80.486,5.91E-25,-24.22870023
3,G04,28,4_9,TBSV,TBSV,18.09,13.52,4.57,5.981,0.015832139,-1.800460404
3,E07,24,4_9,TBSV,TBSV,17.51,17.96,-0.45,0.961,0.51370072,-0.289289826
3,E04,5,4_9,TBSV,TBSV,17.665,18.655,-0.99,0.421,0.746906729,-0.126733628
3,G07,11,4_9,TBSV,TBSV,16.91,19.4,-2.49,-1.079,2.112571251,0.324811365
3,G01,19,4_9,TBSV,TBSV,19.395,19.98,-0.585,0.826,0.564091069,-0.248650776
3,A07,4,4_9,DI72,TBSV_DI73,30.355,15.33,15.025,16.436,1.13E-05,-4.947729009
3,C11,15,4_9,DI72,TBSV_DI73,28.53,16.03,12.5,13.911,6.49E-05,-4.18762827
3,A11,10,4_9,DI72,TBSV_DI73,20.005,16.095,3.91,5.321,0.025016088,-1.601780607
3,A04,32,4_9,DI72,TBSV_DI73,20.585,17.06,3.525,4.936,0.032667503,-1.485884059
3,C08,6,4_9,DI72,TBSV_DI73,19.365,20.935,-1.57,-0.159,1.116512962,0.047863769
3,A06,4,4_9,DI73,TBSV_DI73,100,15.96,84.04,85.451,1.89E-26,-25.72331416
3,C10,15,4_9,DI73,TBSV_DI73,100,17.375,82.625,84.036,5.04E-26,-25.29735672
3,A10,10,4_9,DI73,TBSV_DI73,100,17.59,82.41,83.821,5.85E-26,-25.23263527
3,A03,32,4_9,DI73,TBSV_DI73,100,18.93,81.07,82.481,1.48E-25,-24.82925507
3,A09,6,4_9,DI73,TBSV_DI73,29.985,33.43,-3.445,-2.034,4.095387602,0.612295011
3,A12,10,4_9,TBSV,TBSV_DI73,19.12,17,2.12,3.531,0.086509357,-1.062936915
3,C12,15,4_9,TBSV,TBSV_DI73,16.705,17.125,-0.42,0.991,0.503128912,-0.298320726
3,A05,32,4_9,TBSV,TBSV_DI73,17.02,17.34,-0.32,1.091,0.469435874,-0.328423725
3,A08,4,4_9,TBSV,TBSV_DI73,17.68,17.565,0.115,1.526,0.347238784,-0.459371773
3,C09,6,4_9,TBSV,TBSV_DI73,14.31,20.68,-6.37,-4.959,31.10339162,1.492807748
3,A05,na,8_1,DI72,neg_ctrl,100,100,0,,,
3,A06,na,8_1,DI73,neg_ctrl,100,30.3,69.7,,,
3,A04,na,8_1,TBSV,neg_ctrl,100,25.915,74.085,,,
3,G11,na,8_1,DI72,neg_plt,30.165,13.14,17.025,,,
3,G12,na,8_1,DI73,neg_plt,100,11.775,88.225,,,
3,G10,na,8_1,TBSV,neg_plt,32.68,10.64,22.04,,,
3,A02,na,8_1,DI72,pos_ctrl,10.21,30.91,-20.7,,,
3,A03,na,8_1,DI73,pos_ctrl,12.605,19.605,-7,,,
3,A01,na,8_1,TBSV,pos_ctrl,9.38,21.92,-12.54,,,
3,C02,9,8_1,DI72,TBSV,18.31,13.64,4.67,6.081,0.014771908,-1.830563404
3,A11,40,8_1,DI72,TBSV,18.135,16.305,1.83,3.241,0.105769825,-0.975638216
3,C05,21,8_1,DI72,TBSV,16.325,17.29,-0.965,0.446,0.734075318,-0.134259378
3,A08,12,8_1,DI72,TBSV,30.94,17.41,13.53,14.941,3.18E-05,-4.497689165
3,C08,31,8_1,DI72,TBSV,19.125,18.415,0.71,2.121,0.229887512,-0.638484621
3,C03,9,8_1,DI73,TBSV,100,15.1005,84.8995,86.3105,1.04E-26,-25.98204944
3,A12,40,8_1,DI73,TBSV,100,17.38,82.62,84.031,5.06E-26,-25.29585157
3,A09,12,8_1,DI73,TBSV,100,19.525,80.475,81.886,2.24E-25,-24.65014222
3,C06,21,8_1,DI73,TBSV,100,32.57,67.43,68.841,1.89E-21,-20.72320593
3,C09,31,8_1,DI73,TBSV,100,41.34,58.66,60.071,8.26E-19,-18.08317287
3,A10,40,8_1,TBSV,TBSV,19.515,14.14,5.375,6.786,0.009061716,-2.042789551
3,C01,9,8_1,TBSV,TBSV,19.77,14.325,5.445,6.856,0.008632535,-2.06386165
3,C04,21,8_1,TBSV,TBSV,17.41,17.605,-0.195,1.216,0.430474594,-0.366052475
3,A07,12,8_1,TBSV,TBSV,15.93,18.31,-2.38,-0.969,1.957483301,0.291698066
3,C07,31,8_1,TBSV,TBSV,15.07,19.71,-4.64,-3.229,9.376178269,0.972025856
3,C11,3,8_1,DI72,TBSV_DI72,16.935,9.93,7.005,8.416,0.002927734,-2.533468444
3,E08,22,8_1,DI72,TBSV_DI72,18.775,13.615,5.16,6.571,0.010517969,-1.978068102
3,E02,33,8_1,DI72,TBSV_DI72,17.33,14.735,2.595,4.006,0.06224061,-1.205926163
3,E05,42,8_1,DI72,TBSV_DI72,15.985,15.21,0.775,2.186,0.21975989,-0.658051571
3,E11,45,8_1,DI72,TBSV_DI72,18.71,17.665,1.045,2.456,0.182251172,-0.739329669
3,E09,22,8_1,DI73,TBSV_DI72,100,16.475,83.525,84.936,2.70E-26,-25.56828371
3,E12,45,8_1,DI73,TBSV_DI72,100,17.44,82.56,83.971,5.27E-26,-25.27778977
3,E03,33,8_1,DI73,TBSV_DI72,100,19.055,80.945,82.356,1.62E-25,-24.79162632
3,C12,3,8_1,DI73,TBSV_DI72,34.355,20.01,14.345,15.756,1.81E-05,-4.743028612
3,E06,42,8_1,DI73,TBSV_DI72,100,31.79,68.21,69.621,1.10E-21,-20.95800933
3,E07,22,8_1,TBSV,TBSV_DI72,18.36,14.38,3.98,5.391,0.023831276,-1.622852707
3,E10,45,8_1,TBSV,TBSV_DI72,16.91,15.355,1.555,2.966,0.127980863,-0.892854967
3,E01,33,8_1,TBSV,TBSV_DI72,18.685,15.9,2.785,4.196,0.054560474,-1.263121862
3,E04,42,8_1,TBSV,TBSV_DI72,17.595,17.65,-0.055,1.356,0.39066394,-0.408196674
3,C10,3,8_1,TBSV,TBSV_DI72,17.855,18.685,-0.83,0.581,0.668500248,-0.174898427
3,E05,49,8_1,DI72,TBSV_DI73,26.37,12.62,13.75,15.161,2.73E-05,-4.563915764
3,E02,27,8_1,DI72,TBSV_DI73,16.76,16.665,0.095,1.506,0.352086057,-0.453351173
3,G02,50,8_1,DI72,TBSV_DI73,17.27,16.995,0.275,1.686,0.310787417,-0.507536573
3,G05,29,8_1,DI72,TBSV_DI73,17.23,17.625,-0.395,1.016,0.494485458,-0.305846476
3,G08,2,8_1,DI72,TBSV_DI73,16.85,17.68,-0.83,0.581,0.668500248,-0.174898427
3,G03,50,8_1,DI73,TBSV_DI73,42.465,10.66,31.805,33.216,1.00E-10,-9.999012336
3,E06,49,8_1,DI73,TBSV_DI73,100,14.855,85.145,86.556,8.79E-27,-26.0559523
3,E03,27,8_1,DI73,TBSV_DI73,34.505,19.985,14.52,15.931,1.60E-05,-4.795708861
3,G06,29,8_1,DI73,TBSV_DI73,100,29.18,70.82,72.231,1.80E-22,-21.74369762
3,G09,2,8_1,DI73,TBSV_DI73,100,29.68,70.32,71.731,2.55E-22,-21.59318262
3,E04,49,8_1,TBSV,TBSV_DI73,13.1005,15.31,-2.2095,-0.7985,1.739291808,0.240372452
3,G04,29,8_1,TBSV,TBSV_DI73,14.93,17.19,-2.26,-0.849,1.80125196,0.255574466
3,G07,2,8_1,TBSV,TBSV_DI73,16.085,17.215,-1.13,0.281,0.823020345,-0.084589429
3,E01,27,8_1,TBSV,TBSV_DI73,17.87,17.25,0.62,2.031,0.244685413,-0.611391921
3,G01,50,8_1,TBSV,TBSV_DI73,17.385,17.415,-0.03,1.381,0.383952567,-0.415722424
3,A05,na,8_10,DI72,neg_ctrl,36.14,100,-63.86,,,
3,A06,na,8_10,DI73,neg_ctrl,100,34.26,65.74,,,
3,A04,na,8_10,TBSV,neg_ctrl,100,30.58,69.42,,,
3,G11,4,8_10,DI72,neg_plt,33.04,14.3,18.74,,,
3,H11,37,8_10,DI72,neg_plt,30.06,15.21,14.85,,,
3,E02,4,8_10,DI72,neg_plt,33.395,18.14,15.255,,,
3,H12,37,8_10,DI73,neg_plt,100,13.73,86.27,,,
3,G12,4,8_10,DI73,neg_plt,100,14.55,85.45,,,
3,E03,4,8_10,DI73,neg_plt,100,17.215,82.785,,,
3,H10,37,8_10,TBSV,neg_plt,100,12.74,87.26,,,
3,G10,4,8_10,TBSV,neg_plt,100,15.97,84.03,,,
3,E01,4,8_10,TBSV,neg_plt,38.11,17.9,20.21,,,
3,A02,na,8_10,DI72,pos_ctrl,10.735,100,-89.265,,,
3,A03,na,8_10,DI73,pos_ctrl,12.055,23.95,-11.895,,,
3,A01,na,8_10,TBSV,pos_ctrl,9.505,33.275,-23.77,,,
3,A08,24,8_10,DI72,TBSV,17.025,11.34,5.685,7.096,0.007309559,-2.136108849
3,A11,46,8_10,DI72,TBSV,30.325,33.31,-2.985,-1.574,2.97729051,0.473821213
3,C08,13,8_10,DI72,TBSV,16.64,100,-83.36,-81.949,4.67E+24,24.66910711
3,C05,23,8_10,DI72,TBSV,16.74,100,-83.26,-81.849,4.36E+24,24.63900412
3,C02,32,8_10,DI72,TBSV,29.495,100,-70.505,-69.094,6.30E+20,20.79936652
3,C09,13,8_10,DI73,TBSV,29.32,13.29,16.03,17.441,5.62E-06,-5.250264154
3,A09,24,8_10,DI73,TBSV,38.8,17.41,21.39,22.801,1.37E-07,-6.863784931
3,A12,46,8_10,DI73,TBSV,100,19.92,80.08,81.491,2.94E-25,-24.53123538
3,C03,32,8_10,DI73,TBSV,35.825,24.265,11.56,12.971,0.000124549,-3.904660074
3,C06,23,8_10,DI73,TBSV,31.655,35.44,-3.785,-2.374,5.183763862,0.71464521
3,A07,24,8_10,TBSV,TBSV,16.31,17.41,-1.1,0.311,0.806082831,-0.093620329
3,A10,46,8_10,TBSV,TBSV,13.075,18.095,-5.02,-3.609,12.20161323,1.086417254
3,C07,13,8_10,TBSV,TBSV,13.395,20.495,-7.1,-5.689,51.58930122,1.712559645
3,C04,23,8_10,TBSV,TBSV,14.495,22.765,-8.27,-6.859,116.0819621,2.06476474
3,C01,32,8_10,TBSV,TBSV,13.87,22.94,-9.07,-7.659,202.110435,2.305588737
3,C11,21,8_10,DI72,TBSV_DI72,32.53,17.095,15.435,16.846,8.49E-06,-5.071151307
3,E11,18,8_10,DI72,TBSV_DI72,17.605,19.1005,-1.4955,-0.0845,1.060320199,0.025437035
3,E02,36,8_10,DI72,TBSV_DI72,33.095,19.695,13.4,14.811,3.48E-05,-4.458555266
3,E08,35,8_10,DI72,TBSV_DI72,18.44,20.085,-1.645,-0.234,1.17609125,0.070441019
3,E05,15,8_10,DI72,TBSV_DI72,18.27,22.91,-4.64,-3.229,9.376178269,0.972025856
3,C12,21,8_10,DI73,TBSV_DI72,100,16.03,83.97,85.381,1.98E-26,-25.70224206
3,E09,35,8_10,DI73,TBSV_DI72,100,17.1,82.9,84.311,4.17E-26,-25.38013996
3,E12,18,8_10,DI73,TBSV_DI72,100,17.675,82.325,83.736,6.21E-26,-25.20704772
3,E03,36,8_10,DI73,TBSV_DI72,100,17.695,82.305,83.716,6.29E-26,-25.20102712
3,E06,15,8_10,DI73,TBSV_DI72,34.825,24.22,10.605,12.016,0.000241448,-3.617176428
3,E01,36,8_10,TBSV,TBSV_DI72,100,17,83,84.411,3.89E-26,-25.41024296
3,E07,35,8_10,TBSV,TBSV_DI72,24.915,17.44,7.475,8.886,0.00211372,-2.674952541
3,E10,18,8_10,TBSV,TBSV_DI72,21.755,18.26,3.495,4.906,0.033353917,-1.476853159
3,C10,21,8_10,TBSV,TBSV_DI72,100,18.415,81.585,82.996,1.04E-25,-24.98428552
3,E04,15,8_10,TBSV,TBSV_DI72,15.265,20.525,-5.26,-3.849,14.41001568,1.158664453
3,G08,7,8_10,DI72,TBSV_DI73,28.99,1.81,27.18,28.591,2.47E-09,-8.606748606
3,C08,33,8_10,DI72,TBSV_DI73,27.375,17.51,9.865,11.276,0.000403261,-3.394414231
3,H02,25,8_10,DI72,TBSV_DI73,22.25,18.82,3.43,4.841,0.03489103,-1.457286209
3,H08,16,8_10,DI72,TBSV_DI73,15.62,20.11,-4.49,-3.079,8.450285003,0.926871357
3,H05,40,8_10,DI72,TBSV_DI73,16.46,21.16,-4.7,-3.289,9.774344813,0.990087656
3,C11,1,8_10,DI72,TBSV_DI73,28.365,23.27,5.095,6.506,0.011002689,-1.958501152
3,G05,29,8_10,DI72,TBSV_DI73,27.22,40.1,-12.88,-11.469,2834.738618,3.45251302
3,G02,34,8_10,DI72,TBSV_DI73,17.75,100,-82.25,-80.839,2.16E+24,24.33496382
3,H03,25,8_10,DI73,TBSV_DI73,20.31,16.29,4.02,5.431,0.023179608,-1.634893906
3,H09,16,8_10,DI73,TBSV_DI73,26.54,17.04,9.5,10.911,0.000519352,-3.284538283
3,H06,40,8_10,DI73,TBSV_DI73,32.89,18.44,14.45,15.861,1.68E-05,-4.774636761
3,C09,33,8_10,DI73,TBSV_DI73,100,21.71,78.29,79.701,1.02E-24,-23.99239168
3,G09,7,8_10,DI73,TBSV_DI73,32.72,22.09,10.63,12.041,0.0002373,-3.624702178
3,C12,1,8_10,DI73,TBSV_DI73,100,22.85,77.15,78.561,2.24E-24,-23.64921749
3,G03,34,8_10,DI73,TBSV_DI73,39.62,24.14,15.48,16.891,8.23E-06,-5.084697657
3,G06,29,8_10,DI73,TBSV_DI73,100,100,0,1.411,0.376050938,-0.424753324
3,H07,16,8_10,TBSV,TBSV_DI73,13.29,17.51,-4.22,-2.809,7.007986521,0.845593258
3,H01,25,8_10,TBSV,TBSV_DI73,13.86,18.21,-4.35,-2.939,7.668795508,0.884727157
3,H04,40,8_10,TBSV,TBSV_DI73,14.53,18.1,-3.57,-2.159,4.466051848,0.649923761
3,G04,29,8_10,TBSV,TBSV_DI73,14.07,18.62,-4.55,-3.139,8.809132785,0.944933156
3,G07,7,8_10,TBSV,TBSV_DI73,14.32,18.88,-4.56,-3.149,8.870405149,0.947943456
3,C10,1,8_10,TBSV,TBSV_DI73,15.155,22.06,-6.905,-5.494,45.06701526,1.653858796
3,G01,34,8_10,TBSV,TBSV_DI73,17.09,22.93,-5.84,-4.429,21.54080111,1.333261851
3,C07,33,8_10,TBSV,TBSV_DI73,13.44,29.31,-15.87,-14.459,2.25E+04,4.352592707
4,E08,38,8_1,DI72,rcvrd_leaf,14.69,12.19,2.5,-40.14875,1.22E+12,12.08597804
4,E11,35,8_1,DI72,rcvrd_leaf,14.62,12.21,2.41,-40.23875,1.30E+12,12.11307074
4,E05,30,8_1,DI72,rcvrd_leaf,18.15,15.98,2.17,-40.47875,1.53E+12,12.18531794
4,E09,38,8_1,DI73,rcvrd_leaf,33.65,8.72,24.93,-17.71875,2.16E+05,5.333875236
4,E12,35,8_1,DI73,rcvrd_leaf,30.94,11.41,19.53,-23.11875,9.11E+06,6.959437212
4,E06,30,8_1,DI73,rcvrd_leaf,100,14.125,85.875,43.22625,9.72E-14,-13.01239785
4,E07,38,8_1,TBSV,rcvrd_leaf,16.71,12.68,4.03,-38.61875,4.22E+11,11.62540215
4,E10,35,8_1,TBSV,rcvrd_leaf,16.7,13.905,2.795,-39.85375,9.94E+11,11.99717419
4,E04,30,8_1,TBSV,rcvrd_leaf,16.995,14.115,2.88,-39.76875,9.37E+11,11.97158664
