timepoint,well,plant,date,target,exp_group,target_ct,18S_ct,dct,ddct,2pwrneg_ddct,log_2pwrneg_ddct
3,C07,33,8_10,TBSV,TBSV_DI73,13.44,29.31,-15.87,-58.51875,4.13E+17,17.61589906
4,E08,38,8_1,DI72,rcvrd_leaf,14.69,12.19,2.5,-13.499375,1.16E+04,4.063716798
4,E11,35,8_1,DI72,rcvrd_leaf,14.62,12.21,2.41,-13.589375,1.23E+04,4.090809497
4,E05,30,8_1,DI72,rcvrd_leaf,18.15,15.98,2.17,-13.829375,1.46E+04,4.163056696
4,E09,38,8_1,DI73,rcvrd_leaf,33.65,8.72,24.93,-53.916875,1.70E+16,16.23059665
4,E12,35,8_1,DI73,rcvrd_leaf,30.94,11.41,19.53,-59.316875,7.18E+17,17.85615862
4,E06,30,8_1,DI73,rcvrd_leaf,100,14.125,85.875,7.028125,0.007661672,-2.115676438
4,E07,38,8_1,TBSV,rcvrd_leaf,16.71,12.68,4.03,-38.61875,4.22E+11,11.62540215
4,E10,35,8_1,TBSV,rcvrd_leaf,16.7,13.905,2.795,-39.85375,9.94E+11,11.99717419
4,E04,30,8_1,TBSV,rcvrd_leaf,16.995,14.115,2.88,-39.76875,9.37E+11,11.97158664
4,G02,5,8_1,DI72,rcvrd_leaf,12.835,11.325,1.51,-14.489375,2.30E+04,4.361736493
4,G05,18,8_1,DI72,rcvrd_leaf,14.72,13.495,1.225,-14.774375,2.80E+04,4.447530042
4,G03,5,8_1,DI73,rcvrd_leaf,30.505,8.395,22.11,-56.736875,1.20E+17,17.07950124
4,G06,18,8_1,DI73,rcvrd_leaf,100,13.54,86.46,7.613125,0.005107649,-2.291778986
4,G01,5,8_1,TBSV,rcvrd_leaf,16.6,11.24,5.36,-37.28875,1.68E+11,11.22503225
4,G04,18,8_1,TBSV,rcvrd_leaf,16.975,12.9,4.075,-38.57375,4.09E+11,11.6118558
