timepoint,well,plant,date,target,exp_group,target_ct,18S_ct,dct,ddct,2pwr_negddct,log_2pwr_negddct
2,B10,26,8_10,TBSV,TBSV,17.185,15.22,1.965,-36.34125,87057527745,10.93980633
2,D04,42,8_10,TBSV,TBSV,12.965,18.85,-5.885,-44.19125,2.00859E+13,13.3028918
2,C01,53,8_10,TBSV,TBSV,13.145,18.26,-5.115,-43.42125,1.17787E+13,13.0710987
2,F02,11,3_23,DI72,TBSV_DI72,14.705,16.875,-2.17,-32.6675,6821774878,9.833897383
2,H06,21,3_23,DI72,TBSV_DI72,17.845,17.47,0.375,-30.1225,1168896463,9.067776044
2,G02,23,3_23,DI72,TBSV_DI72,17.615,15.67,1.945,-28.5525,393694140.6,8.595158951
2,F05,24,3_23,DI72,TBSV_DI72,13.255,16.19,-2.935,-33.4325,11592719562,10.06418533
2,G09,33,3_23,DI72,TBSV_DI72,14.87,16.365,-1.495,-31.9925,4272697399,9.630702136
2,E02,7,8_1,DI72,TBSV_DI72,15.745,15.63,0.115,-30.3825,1399728622,9.146043843
2,C11,17,8_1,DI72,TBSV_DI72,16.235,17.09,-0.855,-31.3525,2741845247,9.438042939
2,E05,23,8_1,DI72,TBSV_DI72,16.145,14.06,2.085,-28.4125,357284973.9,8.553014752
2,F08,38,8_1,DI72,TBSV_DI72,17.245,14.585,2.66,-27.8375,239840490.8,8.379922504
2,E11,41,8_1,DI72,TBSV_DI72,16.005,13.705,2.3,-28.1975,307817497.2,8.488293303
2,E11,31,8_10,DI72,TBSV_DI72,15.86,13.99,1.87,-28.6275,414702067.8,8.617736201
2,F02,39,8_10,DI72,TBSV_DI72,14.93,16.415,-1.485,-31.9825,4243183722,9.627691836
2,E08,44,8_10,DI72,TBSV_DI72,15.525,12.125,3.4,-27.0975,143601940.1,8.157160308
2,F05,49,8_10,DI72,TBSV_DI72,15.16,12.57,2.59,-27.9075,251764564.6,8.400994604
2,D11,52,8_10,DI72,TBSV_DI72,15.28,21.535,-6.255,-48.7475,4.72563E+14,14.67445971
2,E03,11,3_23,DI73,TBSV_DI72,28.2,16.52,11.68,-30.8125,1885761398,9.275486741
2,G07,21,3_23,DI73,TBSV_DI72,26.86,17.015,9.845,-32.6475,6727857487,9.827876783
2,H03,23,3_23,DI73,TBSV_DI72,26.68,15.505,11.175,-31.3175,2676128044,9.427506889
2,H04,24,3_23,DI73,TBSV_DI72,23.585,16.525,7.06,-35.4325,46370878249,10.66624532
2,G10,33,3_23,DI73,TBSV_DI72,26.55,16.68,9.87,-32.6225,6612276922,9.820351034
2,F03,7,8_1,DI73,TBSV_DI72,29.725,17.145,12.58,-29.9125,1010554512,9.004559745
2,D12,17,8_1,DI73,TBSV_DI72,31.31,18.175,13.135,-29.3575,687841061,8.837488098
2,F06,23,8_1,DI73,TBSV_DI72,45,15.51,29.49,-13.0025,8206.207961,3.914142519
2,F09,38,8_1,DI73,TBSV_DI72,39.165,16.775,22.39,-20.1025,1125785.078,6.051455488
2,F12,41,8_1,DI73,TBSV_DI72,34.19,17.255,16.935,-25.5575,49382618.46,7.693574114
2,F12,31,8_10,DI73,TBSV_DI72,34.23,12.83,21.4,-21.0925,2236017.425,6.349475184
2,E03,39,8_10,DI73,TBSV_DI72,25.88,18.075,7.805,-34.6875,27668013225,10.44197797
2,F09,44,8_10,DI73,TBSV_DI72,32.11,20.52,11.59,-30.9025,2007148203,9.302579441
2,F06,49,8_10,DI73,TBSV_DI72,28.715,18.43,10.285,-32.2075,4959336596,9.695423585
2,D12,52,8_10,DI73,TBSV_DI72,28.33,15.865,12.465,-30.0275,1094405318,9.039178195
2,E01,11,3_23,TBSV,TBSV_DI72,15.76,16.62,-0.86,-39.16625,6.16902E+11,11.79021607
2,G05,21,3_23,TBSV,TBSV_DI72,13.72,19.165,-5.445,-43.75125,1.4806E+13,13.1704386
2,H01,23,3_23,TBSV,TBSV_DI72,11.89,15.875,-3.985,-42.29125,5.38189E+12,12.7309348
2,F04,24,3_23,TBSV,TBSV_DI72,12.735,16.67,-3.935,-42.24125,5.19856E+12,12.7158833
2,G08,33,3_23,TBSV,TBSV_DI72,13.655,15.095,-1.44,-39.74625,9.22175E+11,11.96481347
2,E01,7,8_1,TBSV,TBSV_DI72,16.44,16.05,0.39,-37.91625,2.59375E+11,11.41392857
2,C10,17,8_1,TBSV,TBSV_DI72,18.16,16.97,1.19,-37.11625,1.48972E+11,11.17310458
2,F04,23,8_1,TBSV,TBSV_DI72,17.565,15.6,1.965,-36.34125,87057527745,10.93980633
2,F07,38,8_1,TBSV,TBSV_DI72,14.605,14.65,-0.045,-38.35125,3.50652E+11,11.54487662
2,F10,41,8_1,TBSV,TBSV_DI72,16.755,16.635,0.12,-38.18625,3.12757E+11,11.49520667
2,F10,31,8_10,TBSV,TBSV_DI72,20.61,11.7,8.91,-29.39625,706566446.9,8.84915301
2,F01,39,8_10,TBSV,TBSV_DI72,13.31,19.65,-6.34,-44.64625,2.75334E+13,13.43986044
2,E07,44,8_10,TBSV,TBSV_DI72,13.62,18.07,-4.45,-42.75625,7.42872E+12,12.87091375
2,F04,49,8_10,TBSV,TBSV_DI72,14.315,18.34,-4.025,-42.33125,5.5332E+12,12.742976
2,D10,52,8_10,TBSV,TBSV_DI72,13.765,16.25,-2.485,-40.79125,1.90279E+12,12.27938981
2,H09,3,4_9,DI72,TBSV_DI73,18.145,14.15,3.995,-26.5025,95070868.23,7.97804746
2,G02,14,4_9,DI72,TBSV_DI73,24.74,17.045,7.695,-22.8025,7315373.018,6.864236476
2,H06,21,4_9,DI72,TBSV_DI73,17.42,14.84,2.58,-27.9175,253515725.7,8.404004904
2,F02,22,4_9,DI72,TBSV_DI73,25.575,15.57,10.005,-20.4925,1475221.34,6.168857186
2,F05,30,4_9,DI72,TBSV_DI73,17.79,15.05,2.74,-27.7575,226902930.4,8.355840105
2,H05,15,8_1,DI72,TBSV_DI73,18.69,15.53,3.16,-27.3375,169592837.5,8.229407506
2,G02,20,8_1,DI72,TBSV_DI73,16.165,16.205,-0.04,-30.5375,1558488107,9.192703493
2,D02,24,8_1,DI72,TBSV_DI73,20.49,16.235,4.255,-26.2425,79392533.55,7.899779661
2,C05,34,8_1,DI72,TBSV_DI73,14.675,17.305,-2.63,-33.1275,9383636618,9.972371181
2,G08,37,8_1,DI72,TBSV_DI73,19.315,25.17,-5.855,-36.3525,87739047905,10.94319292
2,C02,8,8_10,DI72,TBSV_DI73,28.16,18.97,9.19,-21.3075,2595354.177,6.414196633
2,G08,16,8_10,DI72,TBSV_DI73,14.62,20.025,-5.405,-35.9025,64228742507,10.80772942
2,H02,25,8_10,DI72,TBSV_DI73,20.685,19.245,1.44,-29.0575,558700550.1,8.747179099
2,G05,40,8_10,DI72,TBSV_DI73,15.605,20.805,-5.2,-35.6975,55720918952,10.74601827
2,D05,48,8_10,DI72,TBSV_DI73,26.37,15.98,10.39,-20.1075,1129693.521,6.052960638
2,H10,3,4_9,DI73,TBSV_DI73,19.56,15.6,3.96,-38.5325,3.97593E+11,11.59943831
2,G03,14,4_9,DI73,TBSV_DI73,25.41,18.54,6.87,-35.6225,52898215379,10.72344102
2,H07,21,4_9,DI73,TBSV_DI73,29.555,16.23,13.325,-29.1675,602965409.5,8.780292399
2,F03,22,4_9,DI73,TBSV_DI73,26.83,17.705,9.125,-33.3675,11082005984,10.04461838
2,G04,30,4_9,DI73,TBSV_DI73,26.965,16.56,10.405,-32.0875,4563520291,9.659299986
2,H06,15,8_1,DI73,TBSV_DI73,24.25,15.755,8.495,-33.9975,17150124519,10.23426728
2,H03,20,8_1,DI73,TBSV_DI73,29.08,18.06,11.02,-31.4725,2979658818,9.474166539
2,C03,24,8_1,DI73,TBSV_DI73,30.2,32.08,-1.88,-44.3725,2.27747E+13,13.35745348
2,C06,34,8_1,DI73,TBSV_DI73,26.99,19.335,7.655,-34.8375,30699582827,10.48713247
2,G09,37,8_1,DI73,TBSV_DI73,35.13,18.075,17.055,-25.4375,45441275.66,7.657450515
2,D03,8,8_10,DI73,TBSV_DI73,18.965,17.095,1.87,-40.6225,1.69274E+12,12.228591
2,G09,16,8_10,DI73,TBSV_DI73,24.905,16.845,8.06,-34.4325,23185439124,10.36521533
2,G03,25,8_10,DI73,TBSV_DI73,19.34,16.275,3.065,-39.4275,7.39367E+11,11.86886015
2,G06,40,8_10,DI73,TBSV_DI73,27.06,18.215,8.845,-33.6475,13455714974,10.12890678
2,D06,48,8_10,DI73,TBSV_DI73,18.475,15.99,2.485,-40.0075,1.10524E+12,12.04345755
2,G08,3,4_9,TBSV,TBSV_DI73,12.815,14.39,-1.575,-39.88125,1.01263E+12,12.00545251
2,G01,14,4_9,TBSV,TBSV_DI73,12.165,17.03,-4.865,-43.17125,9.9047E+12,12.9958412
2,H05,21,4_9,TBSV,TBSV_DI73,15.475,16.11,-0.635,-38.94125,5.27818E+11,11.72248432
2,F01,22,4_9,TBSV,TBSV_DI73,13.115,16.28,-3.165,-41.47125,3.04853E+12,12.48409021
2,F04,30,4_9,TBSV,TBSV_DI73,12.145,15.215,-3.07,-41.37625,2.85425E+12,12.45549236
2,G04,15,8_1,TBSV,TBSV_DI73,15.215,15.175,0.04,-38.26625,3.3059E+11,11.51928907
2,G01,20,8_1,TBSV,TBSV_DI73,16.235,17.775,-1.54,-39.84625,9.88363E+11,11.99491646
2,D01,24,8_1,TBSV,TBSV_DI73,12.565,17.105,-4.54,-42.84625,7.9069E+12,12.89800645
2,D04,34,8_1,TBSV,TBSV_DI73,13.03,18.055,-5.025,-43.33125,1.10664E+13,13.044006
2,H07,37,8_1,TBSV,TBSV_DI73,14.47,16.285,-1.815,-40.12125,1.19591E+12,12.07769971
2,D01,8,8_10,TBSV,TBSV_DI73,12.595,18.19,-5.595,-43.90125,1.64283E+13,13.2155931
2,H07,16,8_10,TBSV,TBSV_DI73,12.675,17.895,-5.22,-43.52625,1.2668E+13,13.10270685
2,G01,25,8_10,TBSV,TBSV_DI73,12.93,17.795,-4.865,-43.17125,9.9047E+12,12.9958412
2,H04,40,8_10,TBSV,TBSV_DI73,13.47,18.855,-5.385,-43.69125,1.42029E+13,13.1523768
2,D04,48,8_10,TBSV,TBSV_DI73,13.145,15.965,-2.82,-41.12625,2.40013E+12,12.38023486
3,A05,,3_23,DI72,neg_ctrl,31.86333333,13.48666667,18.37666667,7.885833333,0.004227928,-2.373872374
3,A05,,8_1,DI72,neg_ctrl,45,45,0,-10.49083333,1438.982502,3.158055513
3,B05,,8_10,DI72,neg_ctrl,35.095,45,-9.905,-20.39583333,1379614.086,6.13975762
3,F08,,4_9,DI73,neg_ctrl,33.98,15.30666667,18.67333333,8.1825,0.003442089,-2.46317794
3,A06,,8_1,DI73,neg_ctrl,45,30.3,14.7,4.209166667,0.054064797,-1.267085423
3,B06,,8_10,DI73,neg_ctrl,45,34.26,10.74,0.249166667,0.841382276,-0.075006641
3,A04,,3_23,TBSV,neg_ctrl,39.76666667,38.54,1.226666667,-9.264166667,614.8823848,2.788792051
3,F09,,4_9,TBSV,neg_ctrl,40.58666667,39.03,1.556666667,-8.934166667,489.1613703,2.689452153
3,A04,,8_1,TBSV,neg_ctrl,45,25.915,19.085,8.594166667,0.002587605,-2.587101954
3,A04,,8_10,TBSV,neg_ctrl,45,30.58,14.42,3.929166667,0.0656452,-1.182797025
3,H11,4,8_10,DI72,neg_plt,32.575,14.125,18.45,-19.85625,949132.5147,5.977326851
3,E02,4,8_10,DI72,neg_plt,32.945,18.14,14.805,-23.50125,11873566.41,7.074581186
3,H12,4,8_10,DI73,neg_plt,45,14.515,30.485,-7.82125,226.1678417,2.354430854
3,E03,4,8_10,DI73,neg_plt,45,17.215,27.785,-10.52125,1469.642971,3.167211842
3,G10,4,8_10,TBSV,neg_plt,45,16.265,28.735,-9.57125,760.7349093,2.881233346
3,E01,4,8_10,TBSV,neg_plt,37.87,17.9,19.97,-18.33625,330949.1409,5.519761258
3,A02,,3_23,DI72,pos_ctrl,25.50666667,23.30666667,2.2,5.290416667,0.025552059,-1.592574106
3,F11,,4_9,DI72,pos_ctrl,25.71,23.24,2.47,5.560416667,0.021190822,-1.673852205
3,A02,,8_1,DI72,pos_ctrl,10.205,30.91,-20.705,-17.61458333,200686.4009,5.302517944
3,A02,,8_10,DI72,pos_ctrl,9.93,45,-35.07,-31.97958333,4234614031,9.626813832
3,A03,,3_23,DI73,pos_ctrl,29.61333333,23.08333333,6.53,9.620416667,0.001270475,-2.896033987
3,F10,,4_9,DI73,pos_ctrl,33.72333333,23.88333333,9.84,12.93041667,0.000128102,-3.892443273
3,A03,,8_1,DI73,pos_ctrl,12.565,19.605,-7.04,-3.949583333,15.45051833,1.188943054
3,A03,,8_10,DI73,pos_ctrl,11.395,23.95,-12.555,-9.464583333,706.518405,2.84912348
3,A01,,3_23,TBSV,pos_ctrl,33.42666667,24.58666667,8.84,11.93041667,0.000256204,-3.591413277
3,F12,,4_9,TBSV,pos_ctrl,33.73333333,26.22,7.513333333,10.60375,0.000642618,-3.192046817
3,A01,,8_1,TBSV,pos_ctrl,9.345,21.92,-12.575,-9.484583333,716.3810343,2.85514408
3,A01,,8_10,TBSV,pos_ctrl,8.66,33.275,-24.615,-21.52458333,3016791.026,6.479545228
3,A10,5,3_23,DI72,TBSV,28.515,14.94,13.575,-16.9225,124216.7327,5.094180102
3,C12,6,3_23,DI72,TBSV,26.165,16.21,9.955,-20.5425,1527244.908,6.183908686
3,A07,16,3_23,DI72,TBSV,25.165,15.97,9.195,-21.3025,2586374.934,6.412691483
3,C10,19,3_23,DI72,TBSV,26.23,18.755,7.475,-23.0225,8520460.652,6.930463075
3,C07,20,3_23,DI72,TBSV,17.245,18.095,-0.85,-31.3475,2732359183,9.436537789
3,E03,5,4_9,DI72,TBSV,26.86,18.66,8.2,-22.2975,5154853.513,6.712216328
3,G06,11,4_9,DI72,TBSV,21.05,17.265,3.785,-26.7125,109967349.9,8.041263759
3,E01,19,4_9,DI72,TBSV,19.465,16.32,3.145,-27.3525,171365327.9,8.233922956
3,E06,24,4_9,DI72,TBSV,26.545,17.375,9.17,-21.3275,2631583.971,6.420217233
3,H03,28,4_9,DI72,TBSV,20.855,12.69,8.165,-22.3325,5281440.338,6.722752378
3,C02,9,8_1,DI72,TBSV,18.315,13.64,4.675,-25.8225,59339934.56,7.773347063
3,A08,12,8_1,DI72,TBSV,30.71,17.445,13.265,-17.2325,153992.44,5.1874994
3,C05,21,8_1,DI72,TBSV,16.29,17.29,-1,-31.4975,3031742336,9.481692288
3,D08,31,8_1,DI72,TBSV,19.085,18.415,0.67,-29.8275,952735166.2,8.978972196
3,A11,40,8_1,DI72,TBSV,18.1,16.305,1.795,-28.7025,436830999.8,8.640313451
3,C08,13,8_10,DI72,TBSV,15.96,45,-29.04,-59.5375,8.36707E+17,17.92257337
3,C05,23,8_10,DI72,TBSV,16,45,-29,-59.4975,8.13827E+17,17.91053217
3,B08,24,8_10,DI72,TBSV,16.27,11.34,4.93,-25.5675,49726101.73,7.696584414
3,D02,32,8_10,DI72,TBSV,27.39,45,-17.61,-48.1075,3.0325E+14,14.48180052
3,B11,46,8_10,DI72,TBSV,29.325,33.31,-3.985,-34.4825,24003071869,10.38026683
3,B11,5,3_23,DI73,TBSV,27.94,15.075,12.865,-29.6275,829404135.6,8.918766197
3,F12,6,3_23,DI73,TBSV,27.93,15.59,12.34,-30.1525,1193457462,9.076806944
3,B08,16,3_23,DI73,TBSV,26.615,15.595,11.02,-31.4725,2979658818,9.474166539
3,D11,19,3_23,DI73,TBSV,27.88,18.82,9.06,-33.4325,11592719562,10.06418533
3,D08,20,3_23,DI73,TBSV,24.3,16.955,7.345,-35.1475,38058509216,10.58045177
3,F02,5,4_9,DI73,TBSV,33.565,20.925,12.64,-29.8525,969388683.6,8.986497946
3,G05,11,4_9,DI73,TBSV,26.45,18.535,7.915,-34.5775,25636850750,10.40886468
3,D01,19,4_9,DI73,TBSV,34.64,18.1,16.54,-25.9525,64935316.62,7.812480962
3,F05,24,4_9,DI73,TBSV,31.165,20.62,10.545,-31.9475,4141482080,9.617155786
3,H02,28,4_9,DI73,TBSV,33.86,13.695,20.165,-22.3275,5263167.943,6.721247228
3,D03,9,8_1,DI73,TBSV,45,15.455,29.545,-12.9475,7899.250182,3.897585869
3,B09,12,8_1,DI73,TBSV,45,19.525,25.475,-17.0175,132671.5953,5.122777951
3,D06,21,8_1,DI73,TBSV,45,32.57,12.43,-30.0625,1121280436,9.049714245
3,D09,31,8_1,DI73,TBSV,45,41.34,3.66,-38.8325,4.89494E+11,11.68974731
3,A12,40,8_1,DI73,TBSV,45,17.38,27.62,-14.8725,29996.36369,4.477068611
3,C09,13,8_10,DI73,TBSV,26.22,13.29,12.93,-29.5625,792864999.8,8.899199247
3,D06,23,8_10,DI73,TBSV,28.675,35.44,-6.765,-49.2575,6.72953E+14,14.82798501
3,A09,24,8_10,DI73,TBSV,32.08,17.445,14.635,-27.8575,243188539.3,8.385943104
3,D03,32,8_10,DI73,TBSV,28.455,24.265,4.19,-38.3025,3.39001E+11,11.53020141
3,A12,46,8_10,DI73,TBSV,30.56,19.92,10.64,-31.8525,3877554734,9.588557937
3,A09,5,3_23,TBSV,TBSV,11.75,15.195,-3.445,-41.75125,3.70151E+12,12.56837861
3,A12,6,3_23,TBSV,TBSV,14.185,15.575,-1.39,-39.69625,8.90763E+11,11.94976197
3,A06,16,3_23,TBSV,TBSV,12.425,15.44,-3.015,-41.32125,2.74749E+12,12.43893571
3,D09,19,3_23,TBSV,TBSV,12.57,18.49,-5.92,-44.22625,2.05792E+13,13.31342785
3,D06,20,3_23,TBSV,TBSV,13.305,17.485,-4.18,-42.48625,6.16078E+12,12.78963565
3,F04,5,4_9,TBSV,TBSV,15.895,18.655,-2.76,-41.06625,2.30236E+12,12.36217306
3,H07,11,4_9,TBSV,TBSV,15.1,19.4,-4.3,-42.60625,6.69513E+12,12.82575925
3,G01,19,4_9,TBSV,TBSV,17.535,19.98,-2.445,-40.75125,1.85075E+12,12.26734861
3,E07,24,4_9,TBSV,TBSV,15.8,17.96,-2.16,-40.46625,1.51899E+12,12.18155506
3,G04,28,4_9,TBSV,TBSV,16.3,13.52,2.78,-35.52625,49484237594,10.69446688
3,D01,9,8_1,TBSV,TBSV,19.73,14.325,5.405,-32.90125,8021639580,9.904263145
3,B07,12,8_1,TBSV,TBSV,15.885,18.31,-2.425,-40.73125,1.82527E+12,12.26132801
3,C04,21,8_1,TBSV,TBSV,17.405,17.605,-0.2,-38.50625,3.90424E+11,11.59153627
3,C07,31,8_1,TBSV,TBSV,15.035,19.71,-4.675,-42.98125,8.68251E+12,12.9386455
3,A10,40,8_1,TBSV,TBSV,19.475,14.14,5.335,-32.97125,8420448898,9.925335245
3,C07,13,8_10,TBSV,TBSV,12.765,20.495,-7.73,-46.03625,7.21593E+13,13.85829214
3,D04,23,8_10,TBSV,TBSV,13.81,22.765,-8.955,-47.26125,1.68676E+14,14.22705388
3,A07,24,8_10,TBSV,TBSV,15.66,17.445,-1.785,-40.09125,1.1713E+12,12.06866881
3,D01,32,8_10,TBSV,TBSV,13.165,22.94,-9.775,-48.08125,2.97782E+14,14.47389848
3,A10,46,8_10,TBSV,TBSV,12.435,18.095,-5.66,-43.96625,1.71854E+13,13.23516005
3,G02,4,3_23,DI72,TBSV_DI72,14.26,15.815,-1.555,-32.0525,4454140745,9.648763936
3,H06,7,3_23,DI72,TBSV_DI72,14.345,18.03,-3.685,-34.1825,19496552646,10.28995783
3,G09,17,3_23,DI72,TBSV_DI72,15.38,13.485,1.895,-28.6025,407577734.5,8.610210451
3,E02,18,3_23,DI72,TBSV_DI72,14.815,13.055,1.76,-28.7375,447558181.3,8.6508495
3,E05,19,3_23,DI72,TBSV_DI72,14.925,16.64,-1.715,-32.2125,4976554165,9.696928735
3,C11,3,8_1,DI72,TBSV_DI72,16.895,9.93,6.965,-23.5325,12133563.66,7.083988373
3,F08,22,8_1,DI72,TBSV_DI72,18.745,13.615,5.13,-25.3675,43289085.87,7.636378415
3,F02,33,8_1,DI72,TBSV_DI72,17.29,14.735,2.555,-27.9425,257947102.5,8.411530654
3,F05,42,8_1,DI72,TBSV_DI72,15.95,15.245,0.705,-29.7925,929899781.8,8.968436146
3,E11,45,8_1,DI72,TBSV_DI72,18.705,17.665,1.04,-29.4575,737209795.7,8.867591097
3,E05,15,8_10,DI72,TBSV_DI72,17.565,22.945,-5.38,-35.8775,63125331154,10.80020367
3,F11,18,8_10,DI72,TBSV_DI72,16.96,19.455,-2.495,-32.9925,8545394798,9.931732132
3,D11,21,8_10,DI72,TBSV_DI72,31.83,17.095,14.735,-15.7625,55588.54499,4.744985307
3,F08,35,8_10,DI72,TBSV_DI72,17.765,20.085,-2.32,-32.8175,7569233150,9.879051883
3,F02,36,8_10,DI72,TBSV_DI72,32.26,19.695,12.565,-17.9325,250161.4568,5.398220397
3,G03,4,3_23,DI73,TBSV_DI72,27.34,16.57,10.77,-31.7225,3543431466,9.549424037
3,G07,7,3_23,DI73,TBSV_DI72,25.49,16.745,8.745,-33.7475,14421478229,10.15900978
3,G10,17,3_23,DI73,TBSV_DI72,31.555,15.02,16.535,-25.9575,65160755.71,7.813986112
3,E03,18,3_23,DI73,TBSV_DI72,27.98,13.725,14.255,-28.2375,316471425,8.500334503
3,G04,19,3_23,DI73,TBSV_DI72,28.115,16.41,11.705,-30.7875,1853365146,9.267960992
3,D12,3,8_1,DI73,TBSV_DI72,33.56,20.045,13.515,-28.9775,528562927.7,8.723096699
3,F09,22,8_1,DI73,TBSV_DI72,45,16.475,28.525,-13.9675,16019.03921,4.204636464
3,E03,33,8_1,DI73,TBSV_DI72,45,19.055,25.945,-16.5475,95784.19491,4.981293853
3,F06,42,8_1,DI73,TBSV_DI72,45,31.79,13.21,-29.2825,652996491.8,8.814910848
3,E12,45,8_1,DI73,TBSV_DI72,45,17.44,27.56,-14.9325,31270.18209,4.49513041
3,F06,15,8_10,DI73,TBSV_DI72,30.04,24.22,5.82,-36.6725,1.09527E+11,11.03952252
3,F12,18,8_10,DI73,TBSV_DI72,45,17.675,27.325,-15.1675,36802.08798,4.565872459
3,D12,21,8_10,DI73,TBSV_DI72,45,16.03,28.97,-13.5225,11767.33497,4.070678116
3,F09,35,8_10,DI73,TBSV_DI72,45,17.45,27.55,-14.9425,31487.68341,4.49814071
3,F03,36,8_10,DI73,TBSV_DI72,45,17.695,27.305,-15.1875,37315.82598,4.571893059
3,G01,4,3_23,TBSV,TBSV_DI72,14.59,16.27,-1.68,-39.98625,1.08908E+12,12.03706066
3,H05,7,3_23,TBSV,TBSV_DI72,13.035,16.44,-3.405,-41.71125,3.60029E+12,12.55633741
3,G08,17,3_23,TBSV,TBSV_DI72,15.595,13.995,1.6,-36.70625,1.1212E+11,11.04968228
3,F01,18,3_23,TBSV,TBSV_DI72,14.16,13.645,0.515,-37.79125,2.37848E+11,11.37629982
3,E04,19,3_23,TBSV,TBSV_DI72,14.83,16.835,-2.005,-40.31125,1.36425E+12,12.13489541
3,D10,3,8_1,TBSV,TBSV_DI72,17.815,18.685,-0.87,-39.17625,6.21193E+11,11.79322637
3,F07,22,8_1,TBSV,TBSV_DI72,18.325,14.38,3.945,-34.36125,22068201386,10.34376694
3,E01,33,8_1,TBSV,TBSV_DI72,18.645,15.9,2.745,-35.56125,50699413260,10.70500293
3,E04,42,8_1,TBSV,TBSV_DI72,17.55,17.65,-0.1,-38.40625,3.64278E+11,11.56143327
3,E10,45,8_1,TBSV,TBSV_DI72,16.905,15.355,1.55,-36.75625,1.16074E+11,11.06473378
3,E04,15,8_10,TBSV,TBSV_DI72,14.605,20.525,-5.92,-44.22625,2.05792E+13,13.31342785
3,F10,18,8_10,TBSV,TBSV_DI72,21.06,18.26,2.8,-35.50625,48802973472,10.68844628
3,D10,21,8_10,TBSV,TBSV_DI72,45,18.415,26.585,-11.72125,3376.352927,3.528447837
3,F07,35,8_10,TBSV,TBSV_DI72,24.17,17.44,6.73,-31.57625,3201830967,9.505398401
3,E01,36,8_10,TBSV,TBSV_DI72,35.395,17,18.395,-19.91125,986014.9531,5.993883501
3,A07,4,4_9,DI72,TBSV_DI73,25.385,15.33,10.055,-28.25125,319502061.7,8.504473665
3,D08,6,4_9,DI72,TBSV_DI73,17.325,20.935,-3.61,-34.1075,18508898640,10.26738058
3,A11,10,4_9,DI72,TBSV_DI73,18.13,16.095,2.035,-28.4625,369884601.3,8.568066252
3,D11,15,4_9,DI72,TBSV_DI73,23.98,16.03,7.95,-22.5475,6130188.474,6.787473827
3,B04,32,4_9,DI72,TBSV_DI73,18.555,17.06,1.495,-29.0025,537802044.9,8.730622449
3,G08,2,8_1,DI72,TBSV_DI73,16.81,17.68,-0.87,-31.3675,2770501496,9.442558389
3,E02,27,8_1,DI72,TBSV_DI73,16.285,16.665,-0.38,-30.8775,1972666599,9.295053691
3,G05,29,8_1,DI72,TBSV_DI73,17.2,17.625,-0.425,-30.9225,2035166948,9.308600041
3,E05,49,8_1,DI72,TBSV_DI73,24.755,12.62,12.135,-18.3625,337025.9142,5.527663295
3,G02,50,8_1,DI72,TBSV_DI73,17.235,16.995,0.24,-30.2575,1283556806,9.108415094
3,C11,1,8_10,DI72,TBSV_DI73,27.455,23.27,4.185,-26.3125,83339667.02,7.920851761
3,G08,7,8_10,DI72,TBSV_DI73,26.665,23.405,3.26,-27.2375,158235712.5,8.199304507
3,H05,29,8_10,DI72,TBSV_DI73,25.61,35.265,-9.655,-40.1525,1.2221E+12,12.0871069
3,D08,33,8_10,DI72,TBSV_DI73,26.635,17.545,9.09,-21.4075,2781631.733,6.444299632
3,G02,34,8_10,DI72,TBSV_DI73,17.26,45,-27.74,-58.2375,3.39809E+17,17.53123437
3,B06,4,4_9,DI73,TBSV_DI73,26.98,15.96,11.02,-31.4725,2979658818,9.474166539
3,A09,6,4_9,DI73,TBSV_DI73,25.025,33.43,-8.405,-50.8975,2.09737E+15,15.3216742
3,B10,10,4_9,DI73,TBSV_DI73,36.94,17.59,19.35,-23.1425,9259481.635,6.966586675
3,D10,15,4_9,DI73,TBSV_DI73,28.115,17.375,10.74,-31.7525,3617886494,9.558454937
3,B03,32,4_9,DI73,TBSV_DI73,29.555,18.93,10.625,-31.8675,3918080790,9.593073387
3,G09,2,8_1,DI73,TBSV_DI73,45,29.68,15.32,-27.1725,151264688.4,8.179737557
3,E03,27,8_1,DI73,TBSV_DI73,31.195,19.985,11.21,-31.2825,2611985967,9.416970839
3,G06,29,8_1,DI73,TBSV_DI73,45,29.18,15.82,-26.6725,106960286.9,8.029222559
3,F06,49,8_1,DI73,TBSV_DI73,42.82,14.855,27.965,-14.5275,23616.3764,4.373213262
3,H03,50,8_1,DI73,TBSV_DI73,42.26,10.66,31.6,-10.8925,1900.943583,3.278969228
3,C12,1,8_10,DI73,TBSV_DI73,45,22.85,22.15,-20.3425,1329543.915,6.123702687
3,G09,7,8_10,DI73,TBSV_DI73,29.12,23.025,6.095,-36.3975,90518899892,10.95673927
3,H06,29,8_10,DI73,TBSV_DI73,28.765,34.57,-5.805,-48.2975,3.45936E+14,14.53899622
3,D09,33,8_10,DI73,TBSV_DI73,32.175,21.745,10.43,-32.0625,4485121744,9.651774236
3,G03,34,8_10,DI73,TBSV_DI73,34.3,24.71,9.59,-32.9025,8028592813,9.904639432
3,A08,4,4_9,TBSV,TBSV_DI73,15.785,17.565,-1.78,-40.08625,1.16725E+12,12.06716366
3,D09,6,4_9,TBSV,TBSV_DI73,12.615,20.68,-8.065,-46.37125,9.10201E+13,13.95913719
3,B12,10,4_9,TBSV,TBSV_DI73,17.23,17,0.23,-38.07625,2.89797E+11,11.46209337
